pct.1,pct.2,cell type,coeff,gene
0.228,0.095,endothelial,0.9459001604,
0.155,0.051,endothelial,0.9459001604,
0.183,0.075,endothelial,0.9459001604,
0.301,0.136,endothelial,0.9459001604,
0.411,0.217,endothelial,0.9459001604,
0.155,0.047,endothelial,0.9459001604,
0.653,0.424,endothelial,0.9459001604,
0.224,0.084,endothelial,0.9459001604,
0.169,0.066,endothelial,0.9459001604,
0.333,0.173,endothelial,0.9459001604,
0.155,0.062,endothelial,0.9459001604,
0.347,0.17,endothelial,0.9459001604,
0.26,0.113,endothelial,0.9459001604,
0.151,0.044,endothelial,0.9459001604,
0.329,0.173,endothelial,0.9459001604,
0.388,0.231,endothelial,0.9459001604,
0.183,0.068,endothelial,0.9459001604,
0.274,0.147,endothelial,0.9459001604,
0.393,0.215,endothelial,0.9459001604,
0.215,0.098,endothelial,0.9459001604,
0.164,0.05,endothelial,0.9459001604,
0.164,0.053,endothelial,0.9459001604,
0.269,0.129,endothelial,0.9459001604,
0.265,0.148,endothelial,0.9459001604,
0.68,0.334,endothelial,0.9459001604,
0.393,0.221,endothelial,0.9459001604,
0.174,0.084,endothelial,0.9459001604,
0.16,0.063,endothelial,0.9459001604,
0.174,0.117,endothelial,0.9459001604,
0.196,0.075,endothelial,0.9459001604,
0.776,0.571,endothelial,0.9459001604,
0.607,0.416,endothelial,0.9459001604,
0.247,0.112,endothelial,0.9459001604,
0.489,0.269,endothelial,0.9459001604,
0.265,0.132,endothelial,0.9459001604,
0.151,0.063,endothelial,0.9459001604,
0.868,0.658,endothelial,0.9459001604,
0.164,0.081,endothelial,0.9459001604,
0.183,0.089,endothelial,0.9459001604,
0.347,0.169,endothelial,0.9459001604,
0.219,0.109,endothelial,0.9459001604,
0.347,0.199,endothelial,0.9459001604,
0.196,0.077,endothelial,0.9459001604,
0.192,0.086,endothelial,0.9459001604,
0.155,0.063,endothelial,0.9459001604,
0.279,0.151,endothelial,0.9459001604,
0.265,0.155,endothelial,0.9459001604,
0.32,0.123,endothelial,0.9459001604,
0.37,0.224,endothelial,0.9459001604,
0.58,0.373,endothelial,0.9459001604,
0.306,0.19,endothelial,0.9459001604,
0.42,0.283,endothelial,0.9459001604,
0.16,0.087,endothelial,0.9459001604,
0.553,0.332,endothelial,0.9459001604,
0.174,0.078,endothelial,0.9459001604,
0.151,0.075,endothelial,0.9459001604,
0.183,0.103,endothelial,0.9459001604,
0.662,0.427,endothelial,0.9459001604,
0.26,0.144,endothelial,0.9459001604,
0.192,0.102,endothelial,0.9459001604,
0.196,0.091,endothelial,0.9459001604,
0.402,0.232,endothelial,0.9459001604,
0.16,0.081,endothelial,0.9459001604,
0.817,0.601,endothelial,0.9459001604,
0.205,0.088,endothelial,0.9459001604,
0.247,0.123,endothelial,0.9459001604,
0.612,0.403,endothelial,0.9459001604,
0.16,0.077,endothelial,0.9459001604,
0.164,0.089,endothelial,0.9459001604,
0.347,0.212,endothelial,0.9459001604,
0.183,0.083,endothelial,0.9459001604,
0.388,0.235,endothelial,0.9459001604,
0.269,0.138,endothelial,0.9459001604,
0.379,0.243,endothelial,0.9459001604,
0.164,0.075,endothelial,0.9459001604,
0.187,0.103,endothelial,0.9459001604,
0.155,0.081,endothelial,0.9459001604,
0.224,0.132,endothelial,0.9459001604,
0.201,0.126,endothelial,0.9459001604,
0.306,0.19,endothelial,0.9459001604,
0.516,0.371,endothelial,0.9459001604,
0.151,0.059,endothelial,0.9459001604,
0.201,0.117,endothelial,0.9459001604,
0.26,0.133,endothelial,0.9459001604,
0.562,0.412,endothelial,0.9459001604,
0.365,0.191,endothelial,0.9459001604,
0.196,0.127,endothelial,0.9459001604,
0.237,0.117,endothelial,0.9459001604,
0.183,0.089,endothelial,0.9459001604,
0.151,0.073,endothelial,0.9459001604,
0.379,0.25,endothelial,0.9459001604,
0.356,0.23,endothelial,0.9459001604,
0.251,0.142,endothelial,0.9459001604,
0.16,0.066,endothelial,0.9459001604,
0.342,0.234,endothelial,0.9459001604,
0.388,0.257,endothelial,0.9459001604,
0.731,0.536,endothelial,0.9459001604,
0.324,0.173,endothelial,0.9459001604,
0.393,0.279,endothelial,0.9459001604,
0.196,0.122,endothelial,0.9459001604,
0.164,0.088,endothelial,0.9459001604,
0.438,0.321,endothelial,0.9459001604,
0.279,0.161,endothelial,0.9459001604,
0.306,0.197,endothelial,0.9459001604,
0.155,0.069,endothelial,0.9459001604,
0.279,0.188,endothelial,0.9459001604,
0.274,0.205,endothelial,0.9459001604,
0.215,0.138,endothelial,0.9459001604,
0.251,0.148,endothelial,0.9459001604,
0.183,0.118,endothelial,0.9459001604,
0.164,0.077,endothelial,0.9459001604,
0.26,0.171,endothelial,0.9459001604,
0.233,0.156,endothelial,0.9459001604,
0.174,0.098,endothelial,0.9459001604,
0.187,0.122,endothelial,0.9459001604,
0.247,0.158,endothelial,0.9459001604,
0.201,0.122,endothelial,0.9459001604,
0.169,0.098,endothelial,0.9459001604,
0.292,0.211,endothelial,0.9459001604,
0.169,0.096,endothelial,0.9459001604,
0.511,0.417,endothelial,0.9459001604,
0.16,0.092,endothelial,0.9459001604,
0.224,0.134,endothelial,0.9459001604,
0.689,0.563,endothelial,0.9459001604,
0.224,0.147,endothelial,0.9459001604,
0.155,0.077,endothelial,0.9459001604,
0.283,0.195,endothelial,0.9459001604,
0.224,0.157,endothelial,0.9459001604,
0.717,0.554,endothelial,0.9459001604,
0.269,0.188,endothelial,0.9459001604,
0.356,0.257,endothelial,0.9459001604,
0.215,0.14,endothelial,0.9459001604,
0.274,0.17,endothelial,0.9459001604,
0.151,0.087,endothelial,0.9459001604,
0.164,0.089,endothelial,0.9459001604,
0.667,0.513,endothelial,0.9459001604,
0.402,0.307,endothelial,0.9459001604,
0.164,0.093,endothelial,0.9459001604,
0.201,0.118,endothelial,0.9459001604,
